location_id,Name,long_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,longitude,latitude,G_1880,S_1880,G_1890,S_1890,D_1900,S_1900,G_1910,S_1910
1492,Burgstall right border,14,48,37,46,45,1,14.8103,46.7503,33,0,30,0,26,0,34,0
1493,Pölling,14,45,26,46,47,39,14.7572,46.7942,386,0,400,2,346,0,357,0
1494,,,,,,,,,,,,,,,,,
1495,,,,,,,,,,,,,,,,,
1496,Gerichtsbezirk St. Veit,,,,,,,,,,,,,,,,
1497,Gemeinde St. Georgen am Längsee,,,,,,,,,3173,0,3050,5,2830,2,2925,0
1498,Aich,14,22,7,46,43,40,14.3686,46.7278,22,0,21,0,24,1,19,0
1499,St. Andrä,14,22,27,46,45,3,14.3742,46.7508,36,0,38,0,35,0,39,0
1500,Baiersdorf,14,24,3,46,44,36,14.4008,46.7433,54,0,51,0,52,0,47,0
1501,Blintendorf,14,22,2,46,44,4,14.3672,46.7344,40,0,32,0,39,0,41,0
1502,Unter-Bruckendorf,14,28,23,46,46,9,14.4731,46.7692,77,0,85,0,80,0,92,0
1503,Dellach,14,24,35,46,46,45,14.4097,46.7792,18,0,9,0,9,0,19,0
1504,St. Donat,14,23,36,46,44,10,14.3933,46.7361,153,0,147,0,142,0,119,0
1505,Drassendorf,14,26,8,46,47,36,14.4356,46.7933,106,0,94,0,77,0,101,0
1506,Firming,14,25,15,46,45,49,14.4208,46.7636,48,0,42,0,47,0,50,0
1507,Garzern,14,30,37,46,47,3,14.5103,46.7842,60,0,45,0,22,0,0,0
1508,St. Georgen am Längsee,14,25,48,46,46,51,14.43,46.7808,101,0,108,0,98,0,86,0
1509,Glandorf,14,22,56,46,45,13,14.3822,46.7536,119,0,108,0,132,1,155,0
1510,Goggerwenig,14,24,4,46,45,39,14.4011,46.7608,141,0,145,0,139,0,142,0
1511,Gösseling,14,29,13,46,46,23,14.4869,46.7731,188,0,184,0,202,0,192,0
1512,Kreutern,14,27,8,46,44,17,14.4522,46.7381,104,0,89,0,42,0,54,0
1513,Krottendorf,14,24,37,46,45,43,14.4103,46.7619,35,0,28,0,29,0,25,0
1514,Labon,14,27,20,46,44,10,14.4556,46.7361,55,0,38,0,25,0,37,0
1515,Unter-Latschach,14,27,34,46,47,32,14.4594,46.7922,61,0,64,0,65,0,51,0
1516,Launsdorf,14,27,22,46,46,8,14.4561,46.7689,143,0,167,1,157,0,206,0
1517,Maigern,14,27,45,46,45,15,14.4625,46.7542,67,0,68,0,64,0,58,0
1518,Mannsberg,14,29,33,46,47,50,14.4925,46.7972,4,0,6,0,33,0,3,0
1519,Marist,14,24,27,46,44,46,14.4075,46.7461,80,0,90,0,77,0,70,0
1520,St. Martin,14,27,57,46,45,32,14.4658,46.7589,79,0,76,0,76,0,67,0
1521,Milbersdorf,14,24,59,46,44,51,14.4164,46.7475,55,0,62,0,18,0,24,0
1522,Unter-Mühlbach,14,23,29,46,44,54,14.3914,46.7483,65,0,59,0,42,0,44,0
1523,Hochosterwitz,14,27,12,46,45,18,14.4533,46.755,94,0,97,0,93,0,98,0
1524,Niederosterwitz,14,26,12,46,45,6,14.4367,46.7517,129,0,127,0,112,0,102,0
1525,St. Peter,14,24,36,46,46,31,14.41,46.7753,51,0,43,0,51,0,57,0
1526,Pflugern,14,23,39,46,43,46,14.3942,46.7294,47,0,61,0,22,0,45,0
1527,Podeblach,14,24,55,46,45,23,14.4153,46.7564,27,0,22,0,32,0,26,0
1528,Pölling,14,28,27,46,46,59,14.4742,46.7831,63,0,56,0,74,0,92,0
1529,Rain,14,28,48,46,45,45,14.48,46.7625,37,0,31,0,26,0,25,0
1530,Reipersdorf,14,25,30,46,45,41,14.425,46.7614,55,0,44,0,47,0,65,0
1531,Ritzendorf,14,21,45,46,43,13,14.3625,46.7203,32,0,28,0,23,0,21,0
1532,Rottenstein,14,26,44,46,47,0,14.4456,46.7833,41,0,41,0,40,0,40,0
1533,Scheifling,14,23,37,46,46,55,14.3936,46.7819,75,0,71,0,70,0,47,0
1534,St. Sebastian,14,27,0,46,44,43,14.45,46.7453,122,0,114,4,115,0,121,0
1535,Siebenaich,14,24,1,46,48,1,14.4003,46.8003,50,0,60,0,46,0,55,0
1536,Taggenbrunn,14,23,14,46,46,8,14.3872,46.7689,52,0,47,0,21,0,39,0
1537,Thalsdorf,14,26,1,46,45,51,14.4336,46.7642,150,0,173,0,131,0,177,0
1538,Töplach,14,25,9,46,47,46,14.4192,46.7961,69,0,45,0,44,0,27,0
1539,Tschirnig,14,22,59,46,46,0,14.3831,46.7667,23,0,19,0,23,0,35,0
1540,Weindorf,14,27,53,46,47,11,14.4647,46.7864,81,0,81,0,102,0,78,0
1541,Wiendorf,14,29,25,46,46,4,14.4903,46.7678,37,0,31,0,30,0,32,0
1542,Zeusberg,14,27,9,46,47,19,14.4525,46.7886,27,0,3,0,2,0,2,0
1543,Gemeinde Hardegg,,,,,,,,,503,0,469,2,442,0,465,0
1544,Berndorf,14,15,9,46,42,31,14.2525,46.7086,0,0,7,0,15,0,20,0
1545,Hardegg,14,15,24,46,43,4,14.2567,46.7178,16,0,13,0,13,0,10,0
1546,Loberhof,14,15,4,46,42,29,14.2511,46.7081,32,0,35,0,17,0,38,0
1547,Metschach,14,14,21,46,42,41,14.2392,46.7114,34,0,29,0,19,0,27,0
1548,Moos,14,15,13,46,41,57,14.2536,46.6992,40,0,31,0,32,0,24,0
1549,St. Peter am Bichl,14,16,8,46,41,51,14.2689,46.6975,15,0,20,0,17,0,16,0
1550,Rohnsdorf,14,16,50,46,43,17,14.2806,46.7214,92,0,89,0,75,0,89,0
1551,Weitensfeld,14,15,48,46,43,30,14.2633,46.725,66,0,46,2,65,0,53,0
1552,Zmuln,14,14,44,46,42,10,14.2456,46.7028,58,0,52,0,34,0,34,0
1553,Zweikirchen,14,15,52,46,42,43,14.2644,46.7119,150,0,147,0,155,0,154,0
1554,Gemeinde Hörzendorf,,,,,,,,,1176,0,1163,0,1036,0,944,0
1555,Affelsdorf,14,20,46,46,42,52,14.3461,46.7144,25,0,11,0,15,0,12,0
1556,Arndorf,14,21,14,46,44,22,14.3539,46.7394,42,0,61,0,54,0,42,0
1557,Baierdorf (Baardorf),14,21,22,46,44,31,14.3561,46.7419,27,0,33,0,26,0,21,0
1558,Baintratten,14,18,26,46,41,50,14.3072,46.6972,25,0,30,0,16,0,23,0
1559,Blintendorf,14,22,2,46,44,4,14.3672,46.7344,0,0,0,0,6,0,0,0
1560,Dellach,14,19,50,46,43,16,14.3306,46.7211,72,0,72,0,64,0,64,0
1561,Draschelbach,14,20,14,46,43,5,14.3372,46.7181,14,0,15,0,9,0,8,0
1562,Galling,14,18,41,46,42,32,14.3114,46.7089,19,0,16,0,14,0,11,0
1563,Gersdorf,14,20,48,46,42,21,14.3467,46.7058,50,0,46,0,50,0,14,0
1564,Holz,14,20,53,46,43,32,14.3481,46.7256,39,0,27,0,26,0,16,0
1565,Hörzendorf,14,20,28,46,43,55,14.3411,46.7319,141,0,136,0,120,0,116,0
1566,Karlsberg,14,18,32,46,43,41,14.3089,46.7281,41,0,39,0,26,0,38,0
1567,Laasdorf,14,20,22,46,42,23,14.3394,46.7064,26,0,23,0,20,0,9,0
1568,Lebmach,14,18,29,46,44,45,14.3081,46.7458,7,0,10,0,6,0,20,0
1569,Muraunberg,14,21,46,46,44,25,14.3628,46.7403,96,0,113,0,100,0,86,0
1570,Niederdorf,14,21,9,46,43,52,14.3525,46.7311,27,0,23,0,23,0,20,0
1571,Pörtschach am Berg,14,19,5,46,41,59,14.3181,46.6997,50,0,33,0,35,0,42,0
1572,Preilitz,14,19,5,46,42,46,14.3181,46.7128,25,0,20,0,14,0,16,0
1573,Prikalitz,14,17,54,46,41,37,14.2983,46.6936,14,0,6,0,4,0,0,0
1574,Projern,14,19,6,46,43,20,14.3183,46.7222,121,0,125,0,127,0,91,0
1575,Radweg,14,19,52,46,44,3,14.3311,46.7342,41,0,64,0,62,0,60,0
1576,Raggersaal,14,21,16,46,42,40,14.3544,46.7111,16,0,18,0,21,0,25,0
1577,Streinberg,14,20,43,46,43,44,14.3453,46.7289,21,0,22,0,14,0,12,0
1578,Tanzenberg,14,20,34,46,42,39,14.3428,46.7108,21,0,29,0,29,0,45,0
1579,Ulrichsberg,14,18,30,46,42,22,14.3083,46.7061,55,0,48,0,35,0,29,0
1580,Unterbergen,14,20,35,46,44,36,14.3431,46.7433,59,0,60,0,60,0,68,0
1581,Unterwühr,14,19,11,46,42,37,14.3197,46.7103,75,0,49,0,37,0,37,0
1582,Wainz,14,18,41,46,42,13,14.3114,46.7036,20,0,26,0,12,0,19,0
1583,Zwischenbergen,14,21,55,46,45,9,14.3653,46.7525,7,0,8,0,11,0,0,0
1584,Gemeinde Pulst,,,,,,,,,1041,0,1005,0,1071,0,1147,0
1585,Beissendorf,14,18,58,46,45,23,14.3161,46.7564,27,0,22,0,21,0,37,0
1586,Feistritz,14,18,2,46,44,12,14.3006,46.7367,154,0,161,0,149,0,159,0
1587,Glantschach,14,15,58,46,44,54,14.2661,46.7483,128,0,148,0,165,0,161,0
1588,Hohenstein,14,17,36,46,44,49,14.2933,46.7469,61,0,41,0,22,0,21,0
1589,Kulm,14,15,21,46,44,27,14.2558,46.7408,21,0,22,0,28,0,31,0
1590,Lebmach,14,18,28,46,44,46,14.3078,46.7461,88,0,88,0,95,0,133,0
1591,St. Leonhard,14,15,36,46,44,5,14.26,46.7347,44,0,50,0,64,0,81,0
1592,Liebenfels,14,17,21,46,44,14,14.2892,46.7372,39,0,38,0,26,0,29,0
1593,Mailsberg,14,19,12,46,45,12,14.32,46.7533,21,0,20,0,18,0,24,0
1594,Miedling,14,16,29,46,45,30,14.2747,46.7583,24,0,20,0,35,0,29,0
1595,Pulst,14,17,15,46,45,10,14.2875,46.7528,144,0,116,0,117,0,147,0
1596,Puppitsch,14,18,17,46,45,28,14.3047,46.7578,28,0,24,0,24,0,17,0
1597,Radelsdorf,14,17,44,46,44,30,14.2956,46.7417,39,0,55,0,52,0,30,0
1598,Rohnsdorf,14,16,50,46,43,17,14.2806,46.7214,52,0,60,0,43,0,59,0
1599,Rosenbichl,14,17,58,46,45,24,14.2994,46.7567,34,0,18,0,26,0,31,0
1600,Tschadam,14,16,28,46,44,7,14.2744,46.7353,30,0,28,0,29,0,45,0
1601,Waggendorf,14,17,9,46,45,47,14.2858,46.7631,80,0,69,0,128,0,80,0
1602,Woitsch,14,16,13,46,44,26,14.2703,46.7406,27,0,25,0,29,0,33,0
1603,Gemeinde St. Veit,,,,,,,,,2832,0,3731,20,0,0,0,0
1604,St. Veit,14,21,30,46,46,1,14.3583,46.7669,2832,0,3731,20,4435,16,5188,0
1605,,,,,,,,,,,,,,,,,
1606,,,,,,,,,,,,,,,,,
1607,Gerichtsbezirk Feldkirchen,,,,,,,,,,,,,,,,
1608,Gemeinde Feldkirchen,,,,,,,,,3623,0,4201,0,4283,11,4595,0
1609,Dietrichstein,14,7,44,46,43,37,14.1289,46.7269,12,0,25,0,30,0,27,0
1610,Dobra,14,7,50,46,43,59,14.1306,46.7331,15,0,18,0,10,0,6,0
1611,Elbling,14,3,50,46,42,59,14.0639,46.7164,42,0,47,0,57,0,51,0
1612,Feistritz,14,5,58,46,45,11,14.0994,46.7531,74,0,92,0,85,0,81,0
1613,Feldkirchen,14,5,42,46,43,39,14.095,46.7275,1673,0,1871,0,2005,0,2214,0
1614,Förolach,14,8,13,46,43,55,14.1369,46.7319,40,0,48,0,26,0,15,0
1615,Glan,14,7,21,46,43,26,14.1225,46.7239,64,0,72,0,81,0,79,0
1616,Guttaring,14,6,29,46,44,11,14.1081,46.7364,31,0,37,0,30,0,39,0
1617,Haiden,14,5,58,46,44,25,14.0994,46.7403,50,0,140,0,151,0,128,0
1618,Hölzl,x,,,,,,,,30,0,23,0,19,0,40,0
1619,Klausen,14,4,49,46,40,59,14.0803,46.6831,21,0,24,0,27,0,47,0
1620,Kofl,14,7,43,46,45,12,14.1286,46.7533,68,0,17,0,16,0,17,0
1621,Krahberg,14,4,46,46,43,20,14.0794,46.7222,79,0,99,0,76,0,76,0
1622,Lang,14,7,21,46,45,14,14.1225,46.7539,0,0,67,0,59,0,54,0
1623,Leinig,14,3,34,46,41,58,14.0594,46.6994,61,0,75,0,73,0,83,0
1624,Lendorf,14,6,5,46,43,55,14.1014,46.7319,65,0,71,0,64,0,79,0
1625,Liebetig,14,3,57,46,42,15,14.0658,46.7042,45,0,60,0,55,0,47,0
1626,Metzing,14,4,52,46,44,2,14.0811,46.7339,36,0,21,0,34,0,24,0
1627,Poitschach,14,5,34,46,45,4,14.0928,46.7511,111,0,142,0,136,3,130,0
1628,Pölling,x,,,,,,,,21,0,21,0,16,0,20,0
1629,Powirtschach,14,5,26,46,44,51,14.0906,46.7475,80,0,103,0,75,0,100,0
1630,Praschig,14,7,0,46,43,42,14.1167,46.7283,25,0,19,0,26,0,17,0
1631,Rabensdorf,14,5,7,46,43,1,14.0853,46.7169,141,0,145,0,128,0,107,0
1632,Raunach,14,8,39,46,43,49,14.1442,46.7303,30,0,31,0,34,0,13,0
1633,Unter-Rein,14,5,13,46,42,53,14.0869,46.7147,67,0,77,0,83,0,71,0
1634,Rennweg,14,4,15,46,43,53,14.0708,46.7314,30,0,32,0,24,0,37,0
1635,Rottendorf,14,5,52,46,42,41,14.0978,46.7114,90,0,103,0,110,0,98,0
1636,St. Ruprecht,14,6,35,46,43,33,14.1097,46.7258,85,0,115,0,116,0,155,0
1637,Seitenberg,14,5,11,46,44,51,14.0864,46.7475,46,0,47,0,41,0,47,0
1638,Tschahitsch (Kirchenruine bei St. Stefan ob Waiern),14,4,11,46,43,30,14.0697,46.725,45,0,37,0,37,0,31,0
1639,Tschwarzen,14,6,51,46,43,59,14.1142,46.7331,108,0,90,0,85,1,101,0
1640,St. Ulrich,14,6,36,46,45,6,14.11,46.7517,149,0,168,0,168,7,194,0
1641,Waiern,14,5,18,46,43,57,14.0883,46.7325,134,0,206,0,257,0,326,0
1642,Weith,14,7,48,46,44,14,14.13,46.7372,55,0,58,0,49,0,41,0
1643,Gemeinde Glanegg,,,,,,,,,646,0,606,0,588,1,609,0
1644,Deblach,14,13,11,46,44,5,14.2197,46.7347,14,0,20,0,25,0,16,0
1645,Friedlach,14,12,2,46,43,35,14.2006,46.7264,135,0,138,0,121,0,96,0
1646,Glanegg,14,12,46,46,43,4,14.2128,46.7178,51,0,52,0,44,0,70,0
1647,Glantscha,14,12,19,46,42,41,14.2053,46.7114,76,0,58,0,72,0,98,0
1648,Grintschach,14,10,26,46,43,16,14.1739,46.7211,22,0,15,0,16,0,15,0
1649,Kadöll,14,13,3,46,43,32,14.2175,46.7256,85,0,96,0,97,0,101,0
1650,Krobathen,14,11,47,46,44,1,14.1964,46.7336,54,0,37,0,39,1,40,0
1651,Mauthbrucken (Mautbrücken),14,11,46,46,43,19,14.1961,46.7219,16,0,21,0,17,0,26,0
1652,Paindorf,14,12,49,46,43,49,14.2136,46.7303,93,0,73,0,61,0,75,0
1653,Rottendorf,14,10,16,46,44,5,14.1711,46.7347,67,0,79,0,72,0,54,0
1654,Schwambach,14,10,53,46,43,14,14.1814,46.7206,33,0,17,0,24,0,18,0
1655,Gemeinde Maria Feicht,,,,,,,,,435,0,467,1,425,0,404,0
1656,Bach,14,11,0,46,42,16,14.1833,46.7044,62,0,79,0,52,0,40,0
1657,Flatschach,14,13,56,46,42,15,14.2322,46.7042,53,0,52,1,35,0,33,0
1658,St. Gandolf,14,12,5,46,42,31,14.2014,46.7086,32,0,32,0,29,0,32,0
1659,Gösselberg,14,11,8,46,42,36,14.1856,46.71,95,0,67,0,98,0,74,0
1660,Maria Feicht,14,13,0,46,42,22,14.2167,46.7061,126,0,128,0,150,0,151,0
1661,Maria Feicht Gegend,14,13,26,46,42,47,14.2239,46.7131,43,0,49,0,30,0,30,0
1662,Mauthbrucken,14,11,46,46,43,19,14.1961,46.7219,0,0,5,0,0,0,0,0
1663,Metschach,14,14,21,46,42,41,14.2392,46.7114,7,0,20,0,13,0,22,0
1664,Pollnig,x,,,,,,,,13,0,17,0,0,0,0,0
1665,Schwambach,14,10,52,46,43,13,14.1811,46.7203,4,0,18,0,18,0,22,0
1666,Gemeinde Sittich,,,,,,,,,662,0,720,0,635,7,790,0
1667,Aich,14,7,3,46,42,36,14.1175,46.71,21,0,31,0,30,0,23,0
1668,Bösenlaken,14,6,19,46,42,12,14.1053,46.7033,15,0,6,0,12,0,0,0
1669,Fasching,14,9,22,46,43,14,14.1561,46.7206,40,0,23,0,41,0,46,0
1670,Glan (Oberglan),14,7,6,46,41,33,14.1183,46.6925,94,0,108,0,82,0,78,0
1671,Hart,14,10,10,46,42,55,14.1694,46.7153,38,0,50,0,44,0,43,0
1672,Kallitsch,14,10,4,46,43,1,14.1678,46.7169,41,0,42,0,29,0,40,0
1673,Laboisen,14,6,26,46,42,55,14.1072,46.7153,17,0,46,0,34,0,123,0
1674,Maltschach,14,8,14,46,42,22,14.1372,46.7061,49,0,60,0,55,0,59,0
1675,Markstein,14,6,45,46,41,52,14.1125,46.6978,27,0,36,0,34,7,66,0
1676,St. Martin,14,8,42,46,43,27,14.145,46.7242,94,0,105,0,79,0,80,0
1677,Mattersdorf,14,8,41,46,43,8,14.1447,46.7189,64,0,50,0,46,0,52,0
1678,Niederdorf,14,7,22,46,42,5,14.1228,46.7014,61,0,39,0,52,0,65,0
1679,Persching,14,7,40,46,42,52,14.1278,46.7144,37,0,45,0,35,0,37,0
1680,Sittich,14,7,28,46,42,20,14.1244,46.7056,57,0,73,0,53,0,69,0
1681,Zingelsberg,14,7,54,46,42,27,14.1317,46.7075,7,0,6,0,9,0,9,0
1682,Gemeinde Steindorf,,,,,,,,,3463,0,3414,3,3037,57,3120,19
1683,Adriach,14,3,36,46,40,56,14.06,46.6822,69,0,61,0,39,0,32,0
1684,Alpen,14,1,14,46,40,4,14.0206,46.6678,24,0,29,0,16,7,18,2
1685,Apetig,14,3,11,46,42,59,14.0531,46.7164,27,0,30,0,20,0,27,1
1686,Bichl,14,3,20,46,42,2,14.0556,46.7006,29,0,31,0,45,0,36,1
1687,Bodensdorf,13,58,20,46,41,10,13.9722,46.6861,214,0,180,0,239,0,251,0
1688,Bösenlaken,14,6,19,46,42,12,14.1053,46.7033,41,0,49,0,30,0,51,0
1689,Buchscheiden,14,4,49,46,42,19,14.0803,46.7053,211,0,145,0,125,2,118,0
1690,Burgl (Burg),13,57,29,46,40,43,13.9581,46.6786,26,0,28,0,23,0,18,0
1691,Debar,14,3,58,46,40,36,14.0661,46.6767,45,0,45,0,20,0,14,0
1692,Dellach,14,4,45,46,40,40,14.0792,46.6778,156,0,171,0,107,9,100,0
1693,Dollintschig,14,3,21,46,40,32,14.0558,46.6756,30,0,24,0,23,0,23,0
1694,Ebendorf,14,5,40,46,42,9,14.0944,46.7025,76,0,75,0,50,3,51,0
1695,Egg,14,5,57,46,41,17,14.0992,46.6881,46,0,33,0,23,0,29,0
1696,Glanhofen,14,5,27,46,41,21,14.0908,46.6892,163,0,165,0,126,5,129,0
1697,Golk,13,59,1,46,42,8,13.9836,46.7022,28,0,20,0,23,0,26,0
1698,Höfling,14,5,19,46,41,45,14.0886,46.6958,69,0,55,0,51,1,48,0
1699,Klachl,14,4,45,46,41,57,14.0792,46.6992,22,0,18,0,19,1,18,4
1700,Klausen,14,4,48,46,40,59,14.08,46.6831,36,0,37,0,29,1,31,0
1701,Langacker,14,2,42,46,42,57,14.045,46.7158,38,0,45,0,29,0,31,0
1702,Leiten,14,2,54,46,40,34,14.0483,46.6761,64,0,76,0,56,11,72,0
1703,Nadling,14,2,39,46,43,17,14.0442,46.7214,58,0,45,0,54,0,51,3
1704,St. Nikolai,14,4,23,46,41,5,14.0731,46.6847,59,0,48,0,39,1,53,0
1705,Ossiach,13,58,58,46,40,39,13.9828,46.6775,68,0,107,1,82,0,72,0
1706,Alt-Ossiach,14,0,7,46,41,0,14.0019,46.6833,106,0,88,0,81,0,94,1
1707,Ossiachberg,13,59,1,46,42,8,13.9836,46.7022,102,0,146,0,137,0,126,0
1708,Ostriach,13,58,43,46,40,3,13.9786,46.6675,130,0,142,0,116,1,136,0
1709,Pernegg,14,2,57,46,40,24,14.0492,46.6733,57,0,67,0,71,0,61,0
1710,Pfaffendorf,14,3,18,46,42,48,14.055,46.7133,26,0,28,0,17,0,25,0
1711,Pollenitz,14,5,37,46,42,22,14.0936,46.7061,17,0,25,0,12,0,22,0
1712,Prägrad,14,4,34,46,41,32,14.0761,46.6922,109,0,103,0,68,0,77,0
1713,Purgrad (Burgrad),14,3,32,46,42,17,14.0589,46.7047,17,0,27,0,17,0,9,1
1714,Rappitsch,13,59,39,46,40,44,13.9942,46.6789,75,0,50,0,69,0,60,0
1715,Regin,14,2,53,46,43,8,14.0481,46.7189,14,0,21,0,23,0,21,0
1716,Sonnberg,14,2,31,46,42,0,14.0419,46.7,42,0,41,0,56,0,42,4
1717,Steindorf,14,0,37,46,41,52,14.0103,46.6978,206,0,230,0,219,4,204,0
1718,Stiegl,13,59,41,46,41,52,13.9947,46.6978,70,0,57,0,41,0,51,0
1719,Stocklitz,14,6,27,46,41,26,14.1075,46.6906,51,0,42,0,53,1,37,0
1720,Tauern,14,0,24,46,40,19,14.0067,46.6719,50,0,39,2,13,0,13,0
1721,Tiffen,14,3,38,46,42,28,14.0606,46.7078,206,0,243,0,253,0,244,2
1722,Tramwitschig (Tramoitschig),14,6,16,46,41,35,14.1044,46.6931,67,0,54,0,44,0,60,0
1723,Tratten,13,57,40,46,41,18,13.9611,46.6883,23,0,30,0,32,0,22,0
1724,Tschermeitsch,14,2,52,46,43,21,14.0478,46.7225,24,0,23,0,23,0,16,0
1725,Tschöran,13,57,36,46,40,56,13.96,46.6822,154,0,168,0,185,0,256,0
1726,Unterberg Schattseite,13,58,40,46,41,27,13.9778,46.6908,77,0,89,0,63,10,59,0
1727,Unterberg Sonnseite,x,,,,,,,,102,0,108,0,108,0,113,0
1728,St. Urban,13,57,35,46,40,32,13.9597,46.6756,34,0,27,0,28,0,29,0
1729,Winkl am Ossiachberg,13,57,34,46,41,47,13.9594,46.6964,105,0,49,0,40,0,44,0
1730,,,,,,,,,,,,,,,,,
1731,Gerichtsbezirk Paternion,,,,,,,,,,,,,,,,
1732,Gemeinde Paternion,,,,,,,,,3618,16,3858,0,4053,0,4330,2
1733,Aifersdorf,13,37,31,46,43,5,13.6253,46.7181,160,0,167,0,188,0,183,0
1734,Duel,13,39,21,46,41,50,13.6558,46.6972,10,0,14,0,11,0,28,0
1735,Ebenwald,13,40,33,46,39,27,13.6758,46.6575,78,0,93,0,75,0,83,0
1736,Feffernitz,13,41,24,46,41,34,13.69,46.6928,170,0,199,0,224,0,239,0
1737,Feistritz an der Drau,13,39,40,46,42,14,13.6611,46.7039,392,0,484,0,539,0,679,0
1738,Ferndorf,13,37,43,46,44,6,13.6286,46.735,63,0,130,0,137,0,137,1
1739,St. Jakob,13,38,12,46,44,43,13.6367,46.7453,118,0,113,0,105,0,110,0
1740,Kamering,13,36,13,46,44,7,13.6036,46.7353,191,0,204,0,183,0,167,0
1741,Kellerberg,13,42,40,46,40,21,13.7111,46.6725,226,0,234,0,235,0,232,0
1742,Kreuzen,13,34,54,46,40,14,13.5817,46.6706,329,13,322,0,321,0,264,0
1743,Nikelsdorf,13,38,40,46,42,30,13.6444,46.7083,196,0,218,0,230,0,205,0
1744,Paternion,13,38,15,46,42,44,13.6375,46.7122,512,3,583,0,576,0,549,0
1745,Pattendorf,13,38,37,46,43,1,13.6436,46.7169,32,0,59,0,35,0,50,0
1746,St. Paul ob Ferndorf,13,37,59,46,44,21,13.6331,46.7392,86,0,70,0,58,0,68,1
1747,Pobersach,13,40,47,46,41,56,13.6797,46.6989,79,0,92,0,82,0,169,0
1748,Pogöriach,13,39,29,46,41,25,13.6581,46.6903,142,0,168,0,159,0,185,0
1749,Politzen,13,36,31,46,45,4,13.6086,46.7511,55,0,42,0,57,0,63,0
1750,Pöllan,13,38,21,46,41,52,13.6392,46.6978,111,0,129,0,141,0,162,0
1751,Rubland,13,39,29,46,39,46,13.6581,46.6628,154,0,148,0,179,0,176,0
1752,Rudersdorf,13,37,21,46,44,30,13.6225,46.7417,63,0,63,0,50,0,68,0
1753,Stadelbach,13,43,42,46,39,51,13.7283,46.6642,74,0,39,0,44,0,47,0
1754,Töplitsch,13,45,29,46,39,28,13.7581,46.6578,234,0,265,0,258,0,309,0
1755,Tragail,13,35,54,46,43,31,13.5983,46.7253,122,0,6,0,142,0,131,0
1756,Tragin,13,37,58,46,42,10,13.6328,46.7028,21,0,16,0,24,0,26,0
1757,Gemeinde Weißenstein,,,,,,,,,942,9,1054,0,1041,7,1245,30
1758,Gummern,13,46,7,46,39,22,13.7686,46.6561,71,0,81,0,101,0,147,22
1759,Lansach,13,42,16,46,41,0,13.7044,46.6833,116,0,114,0,132,0,153,0
1760,Lauen,13,45,3,46,40,12,13.7508,46.67,24,0,22,0,17,7,23,5
1761,Puch,13,46,2,46,39,53,13.7672,46.6647,230,9,303,0,299,0,300,2
1762,Stuben,13,41,5,46,42,5,13.6847,46.7014,78,0,116,0,105,0,116,1
1763,Tscheuritsch,13,42,16,46,41,57,13.7044,46.6992,88,0,73,0,76,0,104,0
1764,Uggowitz,13,44,27,46,40,27,13.7408,46.6742,52,0,35,0,28,0,24,0
1765,Weißenstein,13,43,18,46,41,2,13.7217,46.6839,283,0,310,0,283,0,378,0
